Dell Latitude 3480 Laptop BOOTS Core i3-7100U @2.4GHz 8GB DDR4 RAM NO HDD,US,$55.00,Used,Dell,Intel Core i3-7100U,14 in,,,,,,,,,,,,,,https://www.ebay.com/itm/204379540907?hash=item2f95f84dab:g:YB4AAOSwijVkgiNH&amdata=enc%3AAQAIAAAAsCvfoacbvTPHN0YcYIIvDb0YDAipECcmzMlmMzqv2FskqnGvvkKCm9K6%2BHa0inkJACu77CVC%2F8Xy89vgpZGyoHJUFh40JK9Gho%2FeH0L3bHi9%2BbYQKd%2BHFBMc22ooteOzt5EEoG5hp0R3el7D0yt4Egjp9zIaVba4GcI9t3X%2BHDx%2FGNo8i5S%2FwPnjtKJMWTSd9NKLtKrEgJkCULmOIZgUwiF2v4aQiX4gA8TkZUo3u%2FTY%7Ctkp%3ABk9SR_Khi46jYg
HP EliteBook 840 G2 Laptop BOOTS Core i5-5200U @ 2.2 GHz 8GB RAM 256GB SSD NO OS,US,$80.00,Used,HP,Core i5-5200U,14 in,,,,,,,,,,,,,,https://www.ebay.com/itm/145159580589?hash=item21cc2f6bad:g:MuoAAOSwkFhkggPe&amdata=enc%3AAQAIAAAA0PtiRSimFqtlF3uIUY6Sd0hG%2B7pbFr1DZS%2Fcsgmeq9QitLVxyuKeO157Bl8IL9QlEiVdTePklYep8wqindjrY5eftWSvU%2BDUCIN00Nxno%2BueZJfkas7N6Y3%2FlnHtMOwLqFsGCl5ybEheUmUcCsjY8TC0ExXEm2%2Fok99FVWBcBb%2FbK5kYOun4p2truor9nwh2zmKZYac00GyEg727d9rkTthUcxzokgE9i9uyCupkBDX2WBuVwoOg9YhrIcdLOLBWoT6iPYM5ZJ%2F4Q5%2BB0iV4pPY%3D%7Ctkp%3ABk9SR_Khi46jYg
Dell Latitude 5289 Laptop BOOTS Intel Core i7-7600U @2.8GHz 16GB RAM NO HDD/OS,US,$103.50,Used,Dell,Intel Core i7-7600U,12.5 in,,,,,,,,,,,,,,https://www.ebay.com/itm/145159580559?hash=item21cc2f6b8f:g:sdEAAOSw26NkgejV&amdata=enc%3AAQAIAAAA0MK%2Bk8wv6RI8GZJRA%2FSGA53TvLWpJXcpiwTZ476sN1L3iN68T7Zt%2B2XQ3HEej7AmIj6oHectwREWGvcRWAlyWosE6VCohFcdMO7pivYfEuUKOkHQRyhgKAbrGj24AGUdO9UbedaTfe%2BP%2Fvt1RMbEnIL1poTQJoprZK93kuVs8dAPImmwQqJ%2BjmjhkzhE2Dhr1fgbwsMi5WB5vAyu9wdcUJ%2BygQ4JW3sl7cK08Ut%2FUkoPVUEVcJjUaR9ylR%2FWpt2D0ubOZ%2F8vW2nftiWdbeNNPNo%3D%7Ctkp%3ABk9SR_Shi46jYg
HP ProBook 640 G3 Laptop BOOTS Core i5-7200U @ 2.5 GHz 8GB RAM 256GB SSD NO OS,US,$68.00,Used,HP,Core i5-7200U,14 in,,,,,,,,,,,,,,https://www.ebay.com/itm/204379540790?hash=item2f95f84d36:g:M7oAAOSwnuBkgeYl&amdata=enc%3AAQAIAAAA0AbeeWD01RO%2BvNV69KBxq%2B1iqosMW9%2BDmvoEqFhxPSWwCbUgbqj3Hm%2FGJf1CWO5oZyvRFgx7x9wHV7d8ATjt5ilHTJhvERCTuL9Gr%2FcZXoyroFTxcVGL%2FnArEP98ZLQ%2FB2qfTTmTw39YiJ6RLWekd4e2zT9QIL0bOxWHJk1UOU5R2Kxy0JHPG2o%2B3SSXBoADGO%2FOp%2Fd6LN%2FOmS%2FMmjEpwMC6I%2FDd5XIb5EdnhYHJayyZcAUfkZRpuNHQkxZDL%2BvEGBMEEmFvKUYKEgJ88iXootI%3D%7Ctkp%3ABk9SR_Shi46jYg
Lenovo ThinkPad E570 Laptop BOOTS Core i5-6200U @2.3 GHz 8GB RAM 500GB HDD NO OS,US,$75.00,Used,Lenovo,Core i5-6200U,15.6 in,,,,,,,,,,,,,,https://www.ebay.com/itm/204379540766?hash=item2f95f84d1e:g:~JQAAOSwOQFkgeO4&amdata=enc%3AAQAIAAAAsCaYFSgUPuVXegO%2BoPJ4pTA83SXrsEgZj9HflKjOobKk4Vfgiza7gg1sLVXDJKiHqRQ0zjUqshreN7gzjgnBlUD5sgsIiqzP2LL2rwiAZYD%2FQ8htyowyT2hshrARpAnboXfFv5zjPFy5buWxRXBicE%2BIX8rN5aogN4qmfcYpCGM%2FmTdV0ctaMs4NgdIpY3DlOeLiE%2BrdJy7GRwUEnITvknLUCyecYKgImcGdRhWxk3AU%7Ctkp%3ABk9SR_Shi46jYg
Lenovo ThinkPad E550 Laptop BOOTS Core i3-5005U @2GHz 8GB RAM 500GB HDD NO OS,US,$46.00,Used,Lenovo,Core i3-5005U,15.6 in,,,,,,,,,,,,,,https://www.ebay.com/itm/195845583314?hash=item2d994e71d2:g:5DgAAOSwhBJkgeA7&amdata=enc%3AAQAIAAAA0EPKz4f%2Bw9LQ1VvZFuDBHzrU9myA9OD%2BHHBcxdOjN3ucoV%2Bz3Bokzst2Gsp8PFmbvSF6A2cQetSqcL%2BMXNl%2F1KO8wX1iGVACr62U49KVQfPRMMG%2BCSEbcY%2FDosk42N4EyyCGCDrF3wlYdSBtBPwwYaaToPk4ud6a76bPhTfhwfhKGaIl0VhV6d60O8lD6ijN4zRFbxOd1eMRuzB6v%2BMjpr8mIEekNA24iF1kqMXUE61YVN8qh%2FDd%2FQnATOvNHafmwMy6rYAop1j1FxUOjT3sfUA%3D%7Ctkp%3ABk9SR_Shi46jYg
Dell Latitude 7370 Touch Laptop BOOTS Intel Core m5-6Y54 @1.1GHz 8GB RAM NO HDD,US,$51.00,Used,Dell,Intel Core m5-6Y54,"13.3""",,,,,,,,,,,,,,https://www.ebay.com/itm/204379540505?hash=item2f95f84c19:g:jj8AAOSw8tJkgdsI&amdata=enc%3AAQAIAAAA0L1At3zv6MPNFfEfBAg0AXVx7zzOQJUeW%2FATNBWKOa29Gfcf0mtLhUG6m1AJu4o6eO10T%2BGDrqKw5NOzc9tt9mAgBFpPMh6WP3cfoIGmsz9uteM2fLO29wEoq5O%2BqowZpjEXGPFwGos0F6gHqV5N8KFuwshnco6LLttKKZEe1p7PvJ3QUPjI3wfF4PjBUcOWS0c5fdC54%2FLLVhVhYLXzhkBBRAISVIbIg2mTkqdlgzFr9SX5L%2BKKKCBca4pEnO3IIPNebqR57ySIyehQ4JjJvgg%3D%7Ctkp%3ABk9SR_Shi46jYg
"Lenovo Legion Y530-151Ich i7-8750H 2.20GHz 15.6""  16GB  256GB SSD Win 11 Adapter",US,$349.99,Used,Intel Core i7 8th Gen.,15.6 in,Black,16 GB,256 GB,nVidia GeForce GTX 1050 Ti,2.20 GHz,Lenovo,,Notebook/Laptop,1920 x 1080,Lenovo Legion Y530,Windows 11 Home,256 GB,SSD (Solid State Drive),,https://www.ebay.com/itm/175773395214?hash=item28ece9290e:g:i8EAAOSwR21kiz0f&amdata=enc%3AAQAIAAAAwMDCOH8AyqN4e83XMFLQIoIpzAl3nJuJsCK%2F5r0oZ8zp6IlVLuoQgpp4gJEHROoMkFKk%2BNEGZdQCjCXd7nwkCld00dheEcn8XF9RS0wdsdmEroIoc3HhpTOubN8%2BsOgP9WDcpH7M6mS1t4WMPMr4Kw7mboZNEsZ%2BdRqZk9Z6UT4khZJmPxWEGSvePuHfJTrw60DyGbMdX5vQhZo34nqthNAVQvNTmgA2nKhvARd4s%2B%2F4c2ibZAiMeBoIAl%2Fj%2B2u6zA%3D%3D%7Ctkp%3ABk9SR_Shi46jYg
"Dell Latitude 5424 Rugged (i7-8650U 1.90GHz, RAM 16 GB, 512 GB SSD)",US,$206.50,Used,Intel Core i7 8th Gen.,14 in,Black,16 GB,512 GB,Intel UHD 620 Graphics,1.90 GHz,Dell,Latitude,Notebook/Laptop,1920 x 1080,Latitude 5424 Rugged,Windows 10 Pro,,SSD (Solid State Drive),,https://www.ebay.com/itm/225641970314?hash=item34894f3a8a:g:AqcAAOSwQd1kmyQl&amdata=enc%3AAQAIAAAA4E%2BXLxZiYUcU6apIAppNbd2Vo%2F5ntPAvhpeUB%2BN9yengkwDvzK7er7uKRhKYhvW9T5Q9TUL%2F%2Fo1tbM1Q7wK2%2FMHAd9m0O8HG20VbfhfsbD5fF6yAYMYTcbXP1%2FE4XfYRXC0RxcnvMpXBcHYr9qpJa77z3%2B5sQuSAw57Wi3JtCeKgvShpXd9G2gQRfgk7qWLPN53UN05Cm84q1voArwnvHuurWmKPFxbrJu9R55qNOYw1YTgyJtzDkO4VGlXu6Ys8AwaSWMuhmZn1PYjTnSe4knsdyrqZYmXGZJ6ZRycRGRz7%7Ctkp%3ABk9SR_Shi46jYg
Dell Latitude 12 Rugged 7214 Laptop  i5-6300U 2.4GHz 16GB  256GB SSD Touch- SP2,,,Used,Intel Core i5 6th Gen.,11.6 in,Black,16 GB,256 GB,,2.40 GHz,Dell,Latitude,Notebook/Laptop,1366 x 768,Dell Rugged 12,Not Included,256 GB,SSD (Solid State Drive),,https://www.ebay.com/itm/225506638482?hash=item34813e3a92:g:yqUAAOSwAmRjlfI1&amdata=enc%3AAQAIAAAAsL7RIfhNcGaoeZuMPlUGs5iRbF82iG9M2jYigKhvxqKK7d9bWchDguQDaouhYFtuvxsKUetWjFU8sZGw%2F0GnHpInuv2K6%2Bbu35a9XCU6dPjT3VnKYK%2Fk6m8R5OSnvzoNONvkukEPHeY2aD9wxKDOSinAMIkUgBFKrBoUXs15Op%2FYA8YSVuubuvD8CGIijudaeU3FdaG8VTTjTzNef7LrE0QESOyFeOTJqzNsqpDzrLOV%7Ctkp%3ABk9SR_Shi46jYg
Dell Latitude 12 Rugged 7214 Laptop  i5-6300U 2.4GHz 16GB  256GB SSD Touch- SP5,,,Used,Intel Core i5 6th Gen.,11.6 in,Black,16 GB,256 GB,,2.40 GHz,Dell,Latitude,Notebook/Laptop,1366 x 768,Dell Rugged 12,Not Included,256 GB,SSD (Solid State Drive),,https://www.ebay.com/itm/234858661150?hash=item36aeaac51e:g:ihkAAOSwadRjlfEn&amdata=enc%3AAQAIAAAA0PpOyPmQLuiJlHsZqZfHBzmP4kiMinwnslwWxIuzRjLnKtRLedA8TY1Lnygh4cWpx48k%2BguELiX0FVoIeEcrMkBPxi8amahc5miqYG9AMv9hCvFBymilRd%2BDxlqE3d41Cn0sEewezwOkoJ%2BqOGNJb7x713XxIBeVmIbKVKGLofFRPhtg5THDt9zYe%2FsrM7i2boP98ApcKSP0oi%2Fyk6u5YbNRPcn6077wBsB41d7YgETjGPZMD3XkycIqgu1XJFFuVd9A78AHrfJJZLeQZAnmfws%3D%7Ctkp%3ABk9SR_Shi46jYg
